id,title,description,availability,condition,price,link,image_link,brand,product_type,google_product_category
43417359843402,Golden Branch-shaped Candle Holder Decoration,Shop Golden Branch-shaped Candle Holder Decoration at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,44.99 USD,https://edisonhaus.com/products/golden-branch-shaped-candle-holder-decoration,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/8d311026-2e36-4fd6-adae-27e62b2bf2b9_fine.jpg?v=1773761230,EdisonHaus,Storage & Accents,6869
43417223757898,Golden Clover Night Light USB-Powered Small Desk Lamp,Shop Golden Clover Night Light USB-Powered Small Desk Lamp at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/golden-clover-night-light-usb-powered-small-desk-lamp,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/8a1f4662-bed7-4b78-8d94-91faaede81e2.jpg?v=1773760196,EdisonHaus,Table & Desk Lamps,2706
43417343098954,Guesthouse Decoration Ins Hand-woven Diamond Tassel Tapestry,Shop Guesthouse Decoration Ins Hand-woven Diamond Tassel Tapestry at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/guesthouse-decoration-ins-hand-woven-diamond-tassel-tapestry,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/2a475f68-5c9e-4fac-b71b-11bfbe42b4d1.jpg?v=1773761135,EdisonHaus,Wall Decor,500044
43417337462858,Halloween Tapestry Bedroom Living Room Wall Decorative Background Cloth,Shop Halloween Tapestry Bedroom Living Room Wall Decorative Background Cloth at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/halloween-tapestry-bedroom-living-room-wall-decorative-background-cloth,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/2404685b-6b93-4385-9224-655113ee5a47.jpg?v=1773761078,EdisonHaus,Wall Decor,500044
43417324486730,Hand-knitted Nordic Style Lace Tapestry Home Wall Decoration,Shop Hand-knitted Nordic Style Lace Tapestry Home Wall Decoration at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/hand-knitted-nordic-style-lace-tapestry-home-wall-decoration,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/a8435e32-7842-45c1-93cf-52b0a889455a.jpg?v=1773760951,EdisonHaus,Wall Decor,500044
43417310953546,Hand-Painted Tapestry Mandala Wall Hanging,Shop Hand-Painted Tapestry Mandala Wall Hanging at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/hand-painted-tapestry-mandala-wall-hanging,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/ee88bb05-c29e-4e88-b6e6-fb64a85ac7aa.jpg?v=1773760807,EdisonHaus,Wall Decor,500044
43417333727306,Hand-woven Bed Breakfast Tassel Tapestry Decorative Hanging Cloth,Shop Hand-woven Bed Breakfast Tassel Tapestry Decorative Hanging Cloth at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/hand-woven-bed-breakfast-tassel-tapestry-decorative-hanging-cloth,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/9f434aaa-0161-474e-9dde-86c2cbd029cc.jpg?v=1773761035,EdisonHaus,Wall Decor,500044
43417347522634,Hand-Woven Bohemian Tapestry Chandelier Lampshade,Shop Hand-Woven Bohemian Tapestry Chandelier Lampshade at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/hand-woven-home-chandelier-homestay-hotel-wedding-decoration-lampshade-bohemian-tapestry-lighting,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/4b7643f2-86f5-4690-9cda-59ef8d6505c8.jpg?v=1773761170,EdisonHaus,Wall Decor,4492
43417349455946,Hand-woven Bohemian Tapestry Nordic Decoration,Shop Hand-woven Bohemian Tapestry Nordic Decoration at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,45.99 USD,https://edisonhaus.com/products/hand-woven-bohemian-tapestry-nordic-decoration,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/2e8af687-e0c6-4623-a0d8-47c884e0df68.jpg?v=1773761185,EdisonHaus,Wall Decor,500044
43417325699146,Hand-Woven Bohemian Tapestry Wall Decor,Shop Hand-Woven Bohemian Tapestry Wall Decor at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/hand-woven-tapestry-niche-bohemian-ethnic-style-bedroom-bedside-background-ornaments,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/b727b71c-8c0d-45ae-8da2-8e40841097d0.jpg?v=1773760966,EdisonHaus,Wall Decor,500044
43417352536138,Hand-woven Colorful Tapestry Homestay Hotel Background Wall Decoration,Shop Hand-woven Colorful Tapestry Homestay Hotel Background Wall Decoration at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,39.99 USD,https://edisonhaus.com/products/hand-woven-colorful-tapestry-homestay-hotel-background-wall-decoration,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/5e4c21b2-67a9-4422-817d-41c77b052898.jpg?v=1773761201,EdisonHaus,Wall Decor,500044
43417349029962,Hand-woven Cotton String Tapestry Leaves Photo Props,Shop Hand-woven Cotton String Tapestry Leaves Photo Props at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/hand-woven-cotton-string-tapestry-leaves-photo-props,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/2b2ce36c-0335-405a-824c-3a4c50e5eff0.jpg?v=1773761180,EdisonHaus,Wall Decor,2636
43417309773898,Hand-woven Large Size Detachable Tapestry,Shop Hand-woven Large Size Detachable Tapestry at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,17.99 USD,https://edisonhaus.com/products/hand-woven-large-size-detachable-tapestry,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/e9ce0db0-3a05-414d-8536-fe96644dc83f.jpg?v=1773760796,EdisonHaus,Wall Decor,500044
43417316753482,Hand-woven Large Size Detachable Tapestry,Shop Hand-woven Large Size Detachable Tapestry at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,17.99 USD,https://edisonhaus.com/products/hand-woven-large-size-detachable-tapestry-1,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/3353a42d-a15a-4cdb-ba88-3796e32f1137.jpg?v=1773760877,EdisonHaus,Wall Decor,500044
43417350963274,Hand-woven Storage Rack Tapestry,Shop Hand-woven Storage Rack Tapestry at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/hand-woven-storage-rack-tapestry,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/ae4e986c-af64-4088-904b-7c218a243640.jpg?v=1773761195,EdisonHaus,Wall Decor,500044
43417341853770,Hand-woven Tapestry Flower Pot Rack,Shop Hand-woven Tapestry Flower Pot Rack at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/hand-woven-tapestry-flower-pot-rack,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/6ae14885-9d7b-49ae-b3d2-c1de80a94e4f.jpg?v=1773761121,EdisonHaus,Wall Decor,500044
43417345097802,Hand-woven Tapestry Tassel Wall Decoration,Shop Hand-woven Tapestry Tassel Wall Decoration at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/hand-woven-tapestry-tassel-wall-decoration,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/8ccdaa76-f4aa-4fa6-be7c-2d6f0b957260.jpg?v=1773761155,EdisonHaus,Wall Decor,500044
43417231687754,Handmade Fabric Tassel Vintage Decorative Chandelier,Shop Handmade Fabric Tassel Vintage Decorative Chandelier at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,98.99 USD,https://edisonhaus.com/products/handmade-fabric-tassel-vintage-decorative-chandelier,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/1b6128b4-9114-4b3e-8f1f-9b69a8cefa18.jpg?v=1773760266,EdisonHaus,Pendant & Ceiling Lights,4492
43417240109130,Handmade Glass Moroccan Guesthouse Chandelier,Shop Handmade Glass Moroccan Guesthouse Chandelier at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,55.99 USD,https://edisonhaus.com/products/handmade-glass-moroccan-guesthouse-chandelier,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/082a0a84-4f0d-42cf-87f5-21dd15609666_fine.jpg?v=1773760333,EdisonHaus,Pendant & Ceiling Lights,4492
43417325076554,Handmade Woven Tapestry Background Bohemian Home Decorative Wall Hangings,Shop Handmade Woven Tapestry Background Bohemian Home Decorative Wall Hangings at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,25.99 USD,https://edisonhaus.com/products/handmade-woven-tapestry-background-bohemian-home-decorative-wall-hangings,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/4f56bbb6-4241-42c6-a93e-15b8315c458a.jpg?v=1773760961,EdisonHaus,Wall Decor,500044
43417247678538,Handwoven Chandelier Artistic Rustic Style Living Room Light,Shop Handwoven Chandelier Artistic Rustic Style Living Room Light at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,92.99 USD,https://edisonhaus.com/products/handwoven-chandelier-artistic-rustic-style-living-room-light,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/872d93fa-8902-4691-b751-a6b1670ad894_fine.jpg?v=1773760384,EdisonHaus,Pendant & Ceiling Lights,4492
43417312559178,Handwoven Tapestry Cotton Rope Tassels,Shop Handwoven Tapestry Cotton Rope Tassels at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/handwoven-tapestry-cotton-rope-tassels,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/b2f4bf30-b941-40f8-a9d5-5d28b8131028_trans.jpg?v=1773760823,EdisonHaus,Wall Decor,500044
43417328844874,Home Fashion Nordic Forest Mushroom Tapestry,Shop Home Fashion Nordic Forest Mushroom Tapestry at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,20.99 USD,https://edisonhaus.com/products/home-fashion-nordic-forest-mushroom-tapestry,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/c8de59a7-f99f-4a17-877b-fd08c01df81e.jpg?v=1773760990,EdisonHaus,Wall Decor,500044
43417335267402,Home Simple Printed Bohemian Decorative Skeleton Tapestry,Shop Home Simple Printed Bohemian Decorative Skeleton Tapestry at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/home-simple-printed-bohemian-decorative-skeleton-tapestry,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/a6a70aa7-d32b-4505-ab0e-2598b37e14a8.jpg?v=1773761059,EdisonHaus,Wall Decor,500044
43417234800714,Industrial Style Restaurant Chandelier Color Bar,Shop Industrial Style Restaurant Chandelier Color Bar at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/industrial-style-restaurant-chandelier-color-bar,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/5c7e3e91-7b26-4719-a67e-908d76861af6.jpg?v=1773760290,EdisonHaus,Pendant & Ceiling Lights,4492
43417292472394,Japanese Glass Pendant Light with Brass Accents,Shop Japanese Glass Pendant Light with Brass Accents at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,21.99 USD,https://edisonhaus.com/products/japanese-style-glass-chandelier-nordic-modern-minimalist-single-head-brass-light-fixture,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/9adf4a20-0689-4e23-a210-b5bd50f29edf.jpg?v=1773760645,EdisonHaus,Pendant & Ceiling Lights,4492
43417291980874,Japanese Wabi-Sabi Dining Table Chandelier,Shop Japanese Wabi-Sabi Dining Table Chandelier at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,125.99 USD,https://edisonhaus.com/products/creative-japanese-wabi-sabi-chandelier-for-restaurant-tables-and-bar-counters,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/c2982b42-020e-41ff-8ec4-ef0f6415b29a_trans.jpg?v=1773760640,EdisonHaus,Pendant & Ceiling Lights,4492
43417286508618,Japanese Wabi-Sabi Fabric Chandelier,Shop Japanese Wabi-Sabi Fabric Chandelier at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,70.99 USD,https://edisonhaus.com/products/japanese-wabi-sabi-style-restaurant-chandelier-with-simple-fabric-design,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/7dce74cf-d8dd-4b07-97c8-2eb7d7b831c2_trans.jpg?v=1773760603,EdisonHaus,Pendant & Ceiling Lights,4492
43417227001930,Japanese-style Lamp Wind Chime Bedside Lamp,Shop Japanese-style Lamp Wind Chime Bedside Lamp at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,22.99 USD,https://edisonhaus.com/products/japanese-style-lamp-wind-chime-bedside-lamp,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/2dcb0fe5-7cf1-4e13-9af3-f8674d11ede5.jpg?v=1773760220,EdisonHaus,Table & Desk Lamps,2706
43417292963914,Jelly Chandelier For The Bedside Or Living Room Made Of Glass,Shop Jelly Chandelier For The Bedside Or Living Room Made Of Glass at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,29.99 USD,https://edisonhaus.com/products/jelly-chandelier-for-the-bedside-or-living-room-made-of-glass,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/35be2a09-c752-489f-b896-c652af79df83_trans.jpg?v=1773760650,EdisonHaus,Pendant & Ceiling Lights,4492
43417301188682,Landscape Tapestry Wall Hanging,Shop Landscape Tapestry Wall Hanging at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/background-cloth-hanging-cloth-room-decor-instagram-style-landscape-tapestry,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/de829179-eb5e-4f51-b0db-7ec87de35235.jpg?v=1773760717,EdisonHaus,Wall Decor,500044
43417311903818,Lazy Magic Beach Towel Tapestry,Shop Lazy Magic Beach Towel Tapestry at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/lazy-magic-beach-towel-tapestry,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/2b9aa167-be2a-4ecb-a1d5-6823f15fbf3e.jpg?v=1773760816,EdisonHaus,Wall Decor,500044
43417269567562,LED Chandelier With A Round Suspension Rod Adjustableextendable Design,Shop LED Chandelier With A Round Suspension Rod Adjustableextendable Design at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/led-chandelier-with-a-round-suspension-rod-adjustableextendable-design,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/e7742164-64b6-405f-97f4-6aa929295239_trans.jpg?v=1773760498,EdisonHaus,Pendant & Ceiling Lights,4492
43417266257994,LED Crystal Single-head Postmodern Minimalist Dining Bar Chandelier,Shop LED Crystal Single-head Postmodern Minimalist Dining Bar Chandelier at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,16.99 USD,https://edisonhaus.com/products/led-crystal-single-head-postmodern-minimalist-dining-bar-chandelier,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/0b1cd1b9-4fef-4632-ab93-0c3262028d85.jpg?v=1773760475,EdisonHaus,Pendant & Ceiling Lights,4492
43417244663882,Light Luxury Bedroom And Study Chandelier,Shop Light Luxury Bedroom And Study Chandelier at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,638.99 USD,https://edisonhaus.com/products/light-luxury-chandelier-for-bedroom-and-study-room,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/2e502de8-9a1b-4757-95ac-b0e3a7c157db.jpg?v=1773760365,EdisonHaus,Pendant & Ceiling Lights,4492
43417233883210,Light Luxury Cylindrical Bedside Chandelier,Shop Light Luxury Cylindrical Bedside Chandelier at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,21.99 USD,https://edisonhaus.com/products/light-luxury-bedroom-bedside-chandelier-cylinder-style-minimalist,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/9c1c06e2-e98e-4c7a-bc9a-fe54c79e00a5_trans.jpg?v=1773760280,EdisonHaus,Pendant & Ceiling Lights,4492
43417228116042,Living Room Mezzanine Modern Minimalist Duplex Staircase Long Chandelier,Shop Living Room Mezzanine Modern Minimalist Duplex Staircase Long Chandelier at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,60.99 USD,https://edisonhaus.com/products/living-room-mezzanine-modern-minimalist-duplex-staircase-long-chandelier,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/49e74411-44d0-4b56-97af-4a4626130d1e.jpg?v=1773760233,EdisonHaus,Pendant & Ceiling Lights,4492
43417333334090,Living Room Outdoor Camping Jacquard Tapestry,Shop Living Room Outdoor Camping Jacquard Tapestry at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/living-room-outdoor-camping-jacquard-tapestry,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/0f888eff-32d7-4435-9939-816aaee79302.jpg?v=1773761030,EdisonHaus,Wall Decor,500044
43417215270986,Mid-Century Paper Lamp For The Bedroom Creative Artistic Ambiance Table Lamp,"Transform your bedroom into a sanctuary of warmth and artistic elegance. This stunning mid-century paper lamp doesn't just illuminate—it creates a soft, golden glow that wraps your space in comfort and tranquility. Crafted with delicate paper diffusion, this artistic table lamp casts gentle, even light that banishes harsh shadows and creates the perfect ambiance for unwinding after long days. The timeless mid-century silhouette adds sophisticated charm to nightstands, dressers, or reading nooks, while the warm luminescence makes every corner feel more intimate and inviting. Whether you're curling up with a good book, enjoying quiet conversations, or simply seeking that perfect bedside glow, this lamp transforms ordinary moments into cozy retreats. The creative design serves as both functional lighting and captivating decor, adding texture and visual interest that elevates your entire bedroom aesthetic. Experience how the right lighting can completely change the way your space feels—warmer, more welcoming, and beautifully yours. Ready to create your perfect bedside ambiance? Add this gorgeous lamp to your cart and start glowing tonight.",in stock,new,66.99 USD,https://edisonhaus.com/products/mid-century-paper-lamp-for-the-bedroom-creative-artistic-ambiance-table-lamp,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/575ce293-9e1d-440e-8bf3-be34b00181be.jpg?v=1773760153,EdisonHaus,Table & Desk Lamps,2706
43417229852746,Mid-Century Starburst Chandelier in Gold,"Transform any space into a sophisticated mid-century sanctuary with this stunning 12-light starburst chandelier. The radiant gold finish captures and reflects light beautifully, creating a warm, inviting glow that enhances your home's ambiance. Its iconic sputnik design serves as both functional lighting and captivating artwork, making it the perfect focal point for your living room, dining room, or foyer. Classic mid-century modern starburst design Luxurious gold finish adds warmth and elegance Twelve light points provide abundant illumination Ideal for living rooms, dining areas, and entryways Creates dramatic visual impact and ambient lighting Bulbs sold separately for customizable lighting preferences",in stock,new,190.99 USD,https://edisonhaus.com/products/29-mid-century-modern-12-light-starburst-chandelier-gold-sputnik-pendant-light-fixture-for-living-room-dining-room-or-foyer-bulb-not-included,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/807c22eb-9703-4b55-95eb-a5cc91fcf57f.jpg?v=1773760251,EdisonHaus,Pendant & Ceiling Lights,4492
43417271107658,Mid-Century Tassel French-Style Vintage Fabric Chandelier,Shop Mid-Century Tassel French-Style Vintage Fabric Chandelier at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,51.99 USD,https://edisonhaus.com/products/mid-century-tassel-french-style-vintage-fabric-chandelier,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/15cad879-bfd2-4cf2-a657-eb6877daabb6_trans.jpg?v=1773760508,EdisonHaus,Pendant & Ceiling Lights,4492
43417253609546,Minimalist Italian Chandelier Living Room Light Nordic-style Lamp,Shop Minimalist Italian Chandelier Living Room Light Nordic-style Lamp at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,25.99 USD,https://edisonhaus.com/products/minimalist-italian-chandelier-living-room-light-nordic-style-lamp,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/ae00dc70-b45d-4673-a54d-c9a901e1fca5.jpg?v=1773760435,EdisonHaus,Pendant & Ceiling Lights,4492
43417228738634,Minimalist Luxury Chandelier for Bedroom and Dining,Shop Minimalist Luxury Chandelier for Bedroom and Dining at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,25.99 USD,https://edisonhaus.com/products/bedroom-bedside-cafe-restaurant-light-luxury-minimalist-chandelier,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/06d21e6e-afa3-44b1-a95e-ec6fc2ec1ae5_trans.jpg?v=1773760242,EdisonHaus,Pendant & Ceiling Lights,4492
43417230573642,Modern Black Geometric 6-Light Industrial Chandelier,"Transform your space with this striking geometric chandelier that brings modern industrial elegance to any room. The sleek black metal framework creates captivating angular shadows while providing abundant illumination through six carefully positioned light points. This architectural statement piece effortlessly bridges contemporary and industrial design styles, making it perfect for creating dramatic ambiance in your living room, dining area, or kitchen island. Bold geometric metal construction in sophisticated matte black finish Six-light configuration for optimal room illumination Versatile industrial-modern design complements various decor styles Ideal for dining rooms, living spaces, and kitchen areas Creates stunning shadow patterns and visual interest Bulbs sold separately for customizable lighting preferences",in stock,new,104.99 USD,https://edisonhaus.com/products/22-modern-black-geometric-6-light-chandelier-industrial-metal-pendant-light-fixture-for-living-room-dining-room-or-kitchen-bulb-not-included,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/00daca31-90cb-49fb-9456-861351af2b5e.jpg?v=1773760256,EdisonHaus,Pendant & Ceiling Lights,4492
43417272320074,Modern Chandelier for Living and Dining Rooms,Shop Modern Chandelier for Living and Dining Rooms at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,34.99 USD,https://edisonhaus.com/products/simple-modern-chandelier-for-living-rooms-dining-rooms-home-dining-tables-and-bedrooms,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/716ff7f3-38da-4c04-9c2a-ade45eaf0a19_trans.jpg?v=1773760517,EdisonHaus,Pendant & Ceiling Lights,4492
43417228214346,Modern Full-Spectrum Dining Room Chandelier,Shop Modern Full-Spectrum Dining Room Chandelier at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,196.99 USD,https://edisonhaus.com/products/led-full-spectrum-modern-dining-room-chandelier-with-a-light-luxury-design,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/ba1adf94-494a-4980-ac05-28734222b75c.jpg?v=1773760237,EdisonHaus,Pendant & Ceiling Lights,4492
43417249611850,Modern Glass Sphere Chandelier,Shop Modern Glass Sphere Chandelier at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,79.99 USD,https://edisonhaus.com/products/modern-light-luxury-glass-sphere-chandelier,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/93fb2c47-f003-44b1-b8b6-29ce30ab95fd.jpg?v=1773760402,EdisonHaus,Pendant & Ceiling Lights,4492
43417271697482,Modern Minimalist Chandelier for Dining and Bar Areas,Shop Modern Minimalist Chandelier for Dining and Bar Areas at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/modern-minimalist-chandelier-for-restaurant-dining-room-bar-countertop-and-bedside,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/7a9ed4cf-ffb1-469e-8b41-d0f1abb0cad9.jpg?v=1773760512,EdisonHaus,Pendant & Ceiling Lights,4492
43417281298506,Modern Minimalist Chandelier In A Rustic American Country Or Industrial Style,Shop Modern Minimalist Chandelier In A Rustic American Country Or Industrial Style at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,59.99 USD,https://edisonhaus.com/products/modern-minimalist-chandelier-in-a-rustic-american-country-or-industrial-style,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/b3dfe2bc-6ea6-4129-b64b-7bc62593278a.jpg?v=1773760561,EdisonHaus,Pendant & Ceiling Lights,4492
43417248628810,Modern Minimalist Decorative Chandelier,Shop Modern Minimalist Decorative Chandelier at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,14.99 USD,https://edisonhaus.com/products/modern-minimalist-decorative-chandelier,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/3269f3f9-69d3-4bb0-851a-46c5c6e1411c.jpg?v=1773760393,EdisonHaus,Pendant & Ceiling Lights,4492
43417291391050,Modern Minimalist Designer Chandelier for Living and Dining,Shop Modern Minimalist Designer Chandelier for Living and Dining at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,194.99 USD,https://edisonhaus.com/products/modern-minimalist-chandelier-for-living-rooms-new-chinese-style-dining-rooms-and-tea-rooms-by-a-designer,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/c49b1be6-052b-442a-ba5d-293a25ead1b6_trans.jpg?v=1773760636,EdisonHaus,Pendant & Ceiling Lights,4492
43417288867914,Modern Minimalist Duplex LED Chandelier,Shop Modern Minimalist Duplex LED Chandelier at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,41.99 USD,https://edisonhaus.com/products/modern-minimalist-duplex-led-chandelier,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/68bb0423-fade-4ba3-82f0-c9b06be46f21.jpg?v=1773760622,EdisonHaus,Pendant & Ceiling Lights,4492
43417294929994,Modern Nordic Chandelier with Luxe Design,Shop Modern Nordic Chandelier with Luxe Design at EdisonHaus. Premium warm ambient home lighting and decor for cozy living spaces. Free shipping on orders over $50.,in stock,new,68.99 USD,https://edisonhaus.com/products/modern-minimalist-chandelier-with-a-light-luxury-nordic-aestheticcreative-lighting-for-a-sleek-understated-look,https://cdn.shopify.com/s/files/1/0698/5809/9274/files/f3db2155-2a7a-408f-bc25-3c43e6303c0b_trans.jpg?v=1773760669,EdisonHaus,Pendant & Ceiling Lights,4492
